referenced_tweets,possibly_sensitive,author_id,reply_settings,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id,withheld.copyright,withheld.country_codes
,False,1539365155863158791,everyone,"STREETS OF RAGE: THE SERIES, DXXKRODE BY THE YOUNG &amp; THE RESTLESS ""AND"" DAYS OF OUR LIVES☑ https://t.co/Wr0mz8KFV3",0,0,0,0,0,,,
,False,1248716304040763395,everyone,speaking facts https://t.co/Ebwie4oaKo,0,0,0,0,0,,,
[<ReferencedTweet id=1613952208910913542 type=replied_to],False,1586846997306294272,everyone,@Mafooli @Ellars @catturd2 They are not on Twitter and face book is severely censored.  But keep waiting more will come out from this killshots..,0,0,0,0,0,,,
,False,1439797532,everyone,"haha wrow new art! considering making this a demon oc who thinks human occultism is cool and fascinating but only the stuff that doesn't actually work
Like my art? Support me on Ko-Fi! https://t.co/CUCFj43ymq https://t.co/VrPsl8MWjE",0,0,0,0,0,,,
[<ReferencedTweet id=1613952937889337365 type=quoted],False,348247908,everyone,FUGLY https://t.co/krKJJ0lTb6,0,0,0,0,0,,,
[<ReferencedTweet id=1613617705759936512 type=quoted],False,1077045118492966912,everyone,KISS KISS FALL IN LOVEEEEEEEE 😭😭😭😭😭😭 https://t.co/QSSfbJDJAT,0,1,0,0,0,,,
[<ReferencedTweet id=1613951533842071552 type=quoted],False,1260209774601179137,everyone,RELOAD! ✊🏾🔵🟡🐴🏆 https://t.co/edbDBPEn2Z https://t.co/bvF6PlofcR,0,0,0,0,0,b71fac2ee9792cbe,,
,False,886043935,everyone,"""What sort of cab did you say, my dear boy?""   xxl8k    #欧冠 #王者荣耀 #nft https://t.co/TfRavTsPnu",0,0,0,0,0,,,
[<ReferencedTweet id=1613899832539611142 type=quoted],False,1382343673321566210,everyone,Go make something https://t.co/JW52Ty1iZ3,0,0,0,0,0,,,
,False,1549562818097283075,everyone,Feelings https://t.co/ltmGWqxwSW,0,0,0,0,0,,,
[<ReferencedTweet id=1613909689720356865 type=replied_to],False,1084948649799348224,everyone,@hwaberrykiss ᶜᵒᵘˡᵈ ʸᵒᵘ ᵖˡᵉᵃˢᵉ ⁻ ʷᶦᵗʰ ᵐᵉ ⁻ ᵍᵒ ᵗᵒ ᵈᶦˢⁿᵉʸˡᵃⁿᵈ… https://t.co/muVMT4vXjj,0,0,0,0,0,,,
,False,1468694133149773829,everyone,"new year, new me, new tattoo 🦋 https://t.co/8V0Le35qrn",0,0,0,0,0,,,
,False,1393187908278960130,everyone,"It takes a special kind of person to throw this kind of trash out at the church. We picked up over 50 large liquor bottles and some drug paraphernalia, not to mention all the beer cans/bottles &amp; mini bottles. Whoever you are, know that Jesus can deliver from the bondage you’re in https://t.co/XIcSdZmosL",0,0,0,0,0,,,
[<ReferencedTweet id=1613903272921731074 type=quoted],False,168779623,everyone,"TV picks get worse every round, all about the Premier League it’s a disgrace https://t.co/bHofE0rkyd",0,0,0,0,0,,,
,False,1524572254612627456,everyone,d the people.whe1  rdfsvxhuizl  #成都 #重庆 #杭州  https://t.co/SJoNYUQqf3,0,0,0,0,0,,,
,False,1447087080320999425,everyone,"Quality work and timely delivery;
Exams
Final paper
Maths 
Calculus
English 
Python 
Stats
Essays due 
Geography
Chicago essays 
Assignments 
Biology
Physics
Research
Homework.
Chemistry 
Essay pay
Quizzes
Psychology
Maths,
Geometry
Project
DM @a_writers2 https://t.co/Mo14fHCs2N",0,0,0,0,0,,,
,False,932758640,everyone,"If anyone needs me, I’m busy. Please make an appointment next time. 

#readinglist #christmaspresenttomyself https://t.co/ZyfRtNIeQQ",0,0,0,0,0,,,
[<ReferencedTweet id=1613953381370073089 type=quoted],False,1603102823826300931,everyone,I love mankind it's people I c. https://t.co/Hwcbg6rVa7,0,0,0,0,0,,,
,False,1327678547155095552,everyone,crying https://t.co/uy1Px1gx1p,0,0,0,0,0,,,
,False,1353353718029312000,everyone,i like these https://t.co/tr8U2upJtm,0,0,0,0,0,,,
,False,1288389078598201344,everyone,JENNIE KIM I’M WATCHING RESPECTFULLY https://t.co/kR08s3CWwk,0,0,0,0,0,,,
[<ReferencedTweet id=1613674699979984896 type=replied_to],False,1496982295537864704,everyone,"@lunicael I'm not sure if you can find out how to do this but... 

E4 https://t.co/M6pNSxDXLI",0,0,0,0,0,,,
[<ReferencedTweet id=1613945976145809428 type=quoted],False,438614559,everyone,Treat yourself and read the whole thread https://t.co/5tYFppSPWr,0,0,0,0,0,,,
,False,1105262894541914113,everyone,heyo I finished Infinity Train and honestly I think I kind of popped off with my review here https://t.co/Fab88QlA77,0,0,0,0,0,,,
[<ReferencedTweet id=1613604894472286210 type=quoted],False,316755465,everyone,You sound about as goofy as corny ass brand u caping for. https://t.co/1wHptC5uot,0,0,0,0,0,,,
,False,938914721293484032,everyone,"""You naughty girl! You mean to say you did  hjk  #刷粉平台 https://t.co/FFUrL1Lq4o",0,0,0,0,0,,,
[<ReferencedTweet id=1613888480626741251 type=quoted],False,465760238,everyone,Kanye a born again Christian got married to her cigarette smoker? 🤦🏾‍♀️ dude not ready to give up to Christ yet😩😂 https://t.co/eebR0qZRcg,0,0,0,0,0,,,
[<ReferencedTweet id=1613810736110899200 type=quoted],False,1394354150050258944,everyone,"This is such a low-IQ take; when people say the constitution ""failed"", they obviously mean the boomer idea that the constitution would constrain a ruling class determined to violate it, not that the constitution is unfit as a body of law for a people seeking to uphold it. https://t.co/cmNOSDhvhU",0,0,0,0,0,,,
[<ReferencedTweet id=1613953508931211264 type=quoted],False,1604125722976534529,everyone,We'll love you just the way yo. https://t.co/QONsN6cx8m,0,0,0,0,0,,,
[<ReferencedTweet id=1613558344933048320 type=quoted],False,608332106,everyone,This.. this is #oddlysatisfying #DogsOnTwitter https://t.co/bf8CjEfgl5,0,0,0,0,0,,,
[<ReferencedTweet id=1613627728749813760 type=quoted],False,395376579,everyone,For Idiot only https://t.co/yFj0pHvEF0,0,0,0,0,0,,,
[<ReferencedTweet id=1613948932656173067 type=quoted],False,1468369352625905665,following,This whole thing is so sad. The a#rapper baby moms and gfs.   Just if pathetic were ppl https://t.co/efkDTNAlSS,0,0,0,0,0,,,
,False,1345696972389429249,everyone,"@PNyamutoro shares her journey as  a National Female Youth MP. She appreciates @NYCofUganda for nurturing her and implores all young leaders to keeping on pressing and serving selflessly. 
#NYCAlumniDinner https://t.co/lD0EgwOzjS",0,0,0,0,0,000c69ad123213a8,,
,False,1604596196168851456,everyone,"Do you like my pokemon? 🥺💕 
#北京 #北京资源 https://t.co/LmQfVUojCV",0,0,0,0,0,,,
,False,1594856910934646788,everyone,"Verifying my Twitter account for my #GalxeID gid:ew7p2Uf6qJEwvbdeLNnY5H @Galxe 

 https://t.co/Y9BkVMWyRX",0,0,0,0,0,,,
[<ReferencedTweet id=1613952776777732103 type=replied_to],False,1552207158594646016,everyone,@ICC Pakistan after loosing home series again🤣😂 https://t.co/wGNWPMdWJc,0,0,0,0,0,,,
[<ReferencedTweet id=1613949032187179008 type=quoted],False,838784562541051906,everyone,What does this mean? https://t.co/18oHJnpykg,0,0,0,0,0,,,
,False,1575582339643613189,everyone,2 FF si hit by 14 beam 🤣 https://t.co/Y6SfGicMVQ,0,0,0,0,0,,,
,False,1229452926688677888,everyone,"you  t p   #推特账号  R I Lwish, it doesn't mean you'     https://t.co/1Ld8mOFMy3",0,0,0,0,0,,,
[<ReferencedTweet id=1613929976306212864 type=quoted],False,39209722,everyone,"Professor Anyang Nyong'o @AnyangNyongo reunites with @TheODMparty founder member and now President William Kipchirchir Samoei Arap Ruto PhD
😅 https://t.co/P7w0DovRQO",0,0,0,0,0,00b7a96513e50a3a,,
,False,819158910862958594,everyone,200 series(30th anniversary) https://t.co/Il7GUzXsqj,0,0,0,0,0,,,
[<ReferencedTweet id=1613335162280083460 type=quoted],False,3234411421,everyone,and i fucking love that!! https://t.co/66xj8JWXZd,0,0,0,0,0,,,
[<ReferencedTweet id=1613888512989827073 type=quoted],False,1547763676781785090,everyone,"I know of 5 people that the vaccine killed. Or Murdered. And countless more with debilitating injuries. Oh my tweet was well thought out from hard experience 
You took the jab didn’t you.
And you’re scared aren’t you? https://t.co/9x864eeWpN",0,0,0,0,0,,,
[<ReferencedTweet id=1613953656562356241 type=replied_to],False,2557521,everyone,"Stream ""You Don't Know Bo"" on @ESPNPlus 🏈 ⚾ https://t.co/IHZFbo16ns",1,0,3,0,54,,,
,True,862558260645253120,everyone,#Megan was excellent nothing said 👏 https://t.co/Rn5dYTFoEG,0,0,0,0,0,,,
,False,1612885511450005504,everyone,"♠️ IF YOU WANT ONLYFANS 🎀 SUBSCRIBERS THEN DM📩 YOUR PIC👸AND ONLYFANS 🎀 LINKS ON OUR 10MILLIONS NET👇👇.
https://t.co/eD3hNY5rTD? https://t.co/T4RMdDTpNx",0,0,0,0,0,,,
[<ReferencedTweet id=1613877219339763712 type=quoted],False,318035689,everyone,Hoping to add some Friday hype to your timeline 🙌 https://t.co/DdV7MOSuCC,0,0,0,0,0,,,
,False,28552780,everyone,"Hey #NFTCommunity and friends 🔪🔪🔪

I have #Openeditions  available on my #Manifold contract:

Gothic Friday 13th Doll
0.013 ETH
Unlimited Editions on Manifold 

https://t.co/g0EiIc7EnK

#NFTs #ETH #Ethereum #NFTCommunitys #NFTCommunity #NFTartist #NFTCollector https://t.co/vFp1AbeCUB",0,0,0,0,0,,,
,False,454311887,everyone,Janet Yellen right now all like https://t.co/7znHESy3Hg,0,0,0,0,0,,,
,False,3272335964,everyone,"NOW AVAILABLE: Funko Exclusive ULTIMATE PRINCESS COLLECTION MULAN (GOLD) POP! VINYL WITH PIN!
#funko #disney #mulan #pin #disneypin #funkopop

https://t.co/eq8FrHLWO4 https://t.co/tZxo4Y04PK",0,0,0,0,0,,,
[<ReferencedTweet id=1613920927942692864 type=quoted],False,1269096593032187904,everyone,Dorinda Clark-Cole: Evangelist. Businesswoman. Culinary Expert. https://t.co/PN5C8XVYlC,0,0,0,0,0,,,
[<ReferencedTweet id=1613951204375105552 type=quoted],False,1613808677516972032,following,Everyone can claim it! @goldgier_k @tohofmann6 @NFTLORD44 @tripc0in @JillJanes19 @cpingchung @Tuptastic @NFTAlertSystem @nwbaq @BiddlePorter @dbuker11 @Adam_Prosser https://t.co/rjSyt7Boq4,0,0,0,0,0,,,
[<ReferencedTweet id=1613943380572098561 type=quoted],False,834668264642981888,following,Can any of you claim?? @TodosZurdos @ApHaohaO @raiiiiaa @Jay11041995 @lrGbVxtGFkEsIXQ @VentsislavSime1 @TheGame50065611 @mesiban @sonver007 @71kKen @EMenezesCantor @YuranunTunapunt @Apriadi2976Can https://t.co/0xj2Kq2BEc,0,0,0,0,0,,,
,False,907950216426422274,everyone,"My 1 season as the head coach for this team overall 28-1-1
Goals for 87
Goals against 12
League play 14-1-0
Goals for 44
Goals against 2
We won 3 out of 4 championships are only lost come in the championship game to Chelsea https://t.co/W8PCUGzAJn",0,0,0,0,0,,,
[<ReferencedTweet id=1613564899543621637 type=replied_to],False,1107245704009924608,everyone,— day 13 of 365 ♡ https://t.co/omCeNbRjor,0,0,0,0,0,,,
[<ReferencedTweet id=1613642493710716929 type=quoted],False,1583529610704297984,everyone,They the same age nigga damn 😭 https://t.co/G3jVHeLMnX,0,0,0,0,0,,,
,True,1006042696929210368,everyone,2023 6’6 SG Abdi Bashir with a 34 Point performance in a loss to a very good @PhhPrep team! One of the best shooters in the country with the ability to create his own shot anywhere on the floor! Great ball handler &amp; a very good finisher at the basket with his creativity! https://t.co/XVJoJbtYe0,0,0,0,0,0,,,
,False,4148010255,everyone,Congratulations to Leonie who was absolutely brilliant and won player of the match!! 👏⚽️ #TMHSSport https://t.co/sFYIJxU3z2,0,0,0,0,0,,,
,False,2368253570,everyone,"Most Ballon d'or won by the player 

Messi=8
Cristiano=5
Platini=3
Cruyff=3
Van Basten=3
Ronaldo=2
Rummenigge=2
Keegan=2
Di Stefano=2 https://t.co/jGTbqvZhHu",0,0,0,0,0,,,
[<ReferencedTweet id=1613951547095875585 type=quoted],False,64387796,everyone,Let's hope they can update their social media. The last tweets were in 2017 https://t.co/mFBTHKYai1,0,0,0,0,0,,,
,False,2270283547,everyone,that feeling after paying all the bills https://t.co/Ge6vq6pfiF,0,0,0,0,1,,,
[<ReferencedTweet id=1613950543516553224 type=replied_to],False,214962875,everyone,"@TheoMoudakis Theo Moudakis is the most sick and evil person on twitter. He backstabbed the left and now everyone is mad at him

The Toronto star needs a new ""national treasure""",0,0,0,0,0,,,
[<ReferencedTweet id=1612963876852613120 type=quoted],False,1371613092606586886,everyone,Nah...I don't think any Man City team is touching this crop anytime soon. This was the peak. Also the peak of the City-Pool rivalry. Peep our boy Jesus at the end😅 https://t.co/Dn4JLgPBep,0,0,0,0,0,,,
[<ReferencedTweet id=1613953113140129793 type=quoted],False,1335028022370562048,everyone,What a pic 🥹 https://t.co/q6FYrfQpWb,0,0,0,0,0,,,
[<ReferencedTweet id=1613915390169714689 type=quoted],False,232716436,everyone,damn https://t.co/x9fYBm7K4I,0,0,0,0,0,,,
,False,1540167254402387968,everyone,"Do you like my pokemon? 🥺💕 
#青岛资源 #青岛 https://t.co/pXl8um2UqJ",0,0,0,0,0,,,
[<ReferencedTweet id=1613539698076442624 type=replied_to],False,985026050303328256,everyone,@StephenKing Unauthorized possession of *top secret* documents “securely” stored in a garage next to an old car for 7 years. Sounds like the premise for a good horror movie. https://t.co/fJxYVwU52E,0,0,0,0,0,,,
[<ReferencedTweet id=1613455518630027264 type=quoted],False,1311284162561744896,everyone,as soon as the sun sets. https://t.co/ABPdYA0EjW,0,0,0,0,0,,,
,False,1600593036488151042,everyone,Marico Hugh Henry Stowe Todd Hobson Jeff Carey #北京 https://t.co/CMScMUUuZ1,0,0,0,0,0,,,
,False,1439543299912699905,everyone,"Busty: Olivia Hamilton wore a low-cut blue velvet dress, (left) Walking tall: Fitness author Courtney Black looked lovely in black lace https://t.co/V1ITzEu0JA",0,0,0,0,0,,,
[<ReferencedTweet id=1613916493338578944 type=quoted],False,1523679181187411969,everyone,Enjoy https://t.co/UgfhwCItIu,0,0,0,0,0,,,
,False,141838124,everyone,#Varisu Crosses £500K in UK https://t.co/SGBxB8NITU,0,0,0,0,0,,,
[<ReferencedTweet id=1613684981674409991 type=quoted],False,311765309,everyone,They will never let us get 5 😢 https://t.co/FcxH7BDv3j,0,0,0,0,0,,,
[<ReferencedTweet id=1613931033061113860 type=replied_to],False,1399163776142876675,everyone,@MakinHogs Live it up! More to come... https://t.co/fUNeEqYKME,0,0,0,0,0,,,
,False,1508837955720212484,everyone,The Crutcho Girls Basketball Team was recognized at the January board meeting for winning the Mayfield Tournament this month. Congratulations ladies! #basketball #girlsports #crutchoschools https://t.co/TTi5ctEWcH,0,0,0,0,0,,,
[<ReferencedTweet id=1613949826009276419 type=quoted],False,1296003483703771136,everyone,Woah that soon? https://t.co/4GSKy1OMqE,0,0,0,0,0,,,
,False,1395642201158397953,everyone,"Subject : Statue, shield, mistress
 #digitalart #digital #art #draw #sketch #procreate #search #challenge #statue #shield #mistress https://t.co/aR0gYBmEIS",0,0,0,0,0,,,
[<ReferencedTweet id=1613912631068315649 type=quoted],False,1367213955849060360,everyone,White people when literally anyone has a mild medical complication https://t.co/ey0oFltaks,0,0,0,0,0,,,
[<ReferencedTweet id=1613756794521931776 type=replied_to],False,2921844037,everyone,@TheMaverickWS Looking Gold blasting higher again to the moon. This alone implies 5% Terminal rate is not enough. Fed knew it and did nothing on purpose for whatever reasons. Whether or not Dxy in the trash mode. https://t.co/8IpBRVH95p,0,0,0,0,0,,,
[<ReferencedTweet id=1613644044906676224 type=replied_to],False,50516018,everyone,"@FardadFarahzad @MajidJowhari Ya, Right! https://t.co/vrnAWSR7dC",0,0,0,0,2,,,
[<ReferencedTweet id=1613907753235357698 type=replied_to],False,1457612663379439617,everyone,@baron_s_art Gm sandy! https://t.co/q1EUBwAJPo,0,0,1,0,0,,,
[<ReferencedTweet id=1613929949819183105 type=quoted],False,1587919384693153798,everyone,"it's over for u @3gerardpique 
https://t.co/vBAd6y0Xw9 https://t.co/YeaW7Gzp29",0,0,0,0,0,,,
[<ReferencedTweet id=1613945431540600833 type=quoted],False,1491797620167417861,everyone,Safe flight😆✈ https://t.co/pzIHMzumXs,0,0,0,0,0,,,
[<ReferencedTweet id=1613951853762600960 type=quoted],False,4606405759,everyone,Senseless https://t.co/6kivkbtOv6,0,0,0,0,0,,,
[<ReferencedTweet id=1613893718012223495 type=quoted],False,1605625801579593728,everyone,"Beynumee basic foodstuff like veg &amp; fruits affordable kurun, job create koggen drug addicts job ah ATTRACT kuraa, CCTV Cam use koggen traffic violations &amp; CRIMES huttuvaa, sulhaveri evvumah furusath dhey veriyeh! IMS @ibusolih did NOTHING! @nihad_m @HKurusee @Roxeyna @aslamdp https://t.co/YmwN9boKJ7 https://t.co/v8EVK0gU6W",0,0,0,0,0,,,
[<ReferencedTweet id=1613886775386333186 type=replied_to],False,1100544792,everyone,"@KHuball @VAULTFestival Hey Kristoffer! We'd love to see you at @_in_goodspirits!  We're celebrating all things queer and gothic as we ask: what happens to ghosts when the haunted house comes down? 
Come and join the haunting with us!! 18-19th Feb @ 4:40pm!
https://t.co/iX3IEQdQoD https://t.co/0tX50h8X9b",0,0,0,0,1,,,
[<ReferencedTweet id=1613931980717957125 type=quoted],False,18735133,everyone,"I don't buy this at all because the first goal of revising the OGL was clearly to make more money instead of preventing nfts and racism. I read the statement as ""We're going to try again later when you're not so mad"". https://t.co/ppsZ60rgjD",0,0,0,0,0,,,
[<ReferencedTweet id=1613847695285972992 type=quoted],False,1521165881832845312,everyone,"Yeesss Ash’s Hoenn team was menacing, he had to show they were still great 😂 https://t.co/QAo5aDAAuX",0,0,0,0,0,,,
[<ReferencedTweet id=1613572483113750539 type=quoted],False,1447929430681210885,everyone,only girls https://t.co/4Lkg8pCjQs,0,0,0,0,0,,,
,False,351206725,everyone,I like to pretend that in an alternate universe I’m as cool as Sam Elliott. https://t.co/cpXmxJmqP3,0,0,0,0,1,,,
[<ReferencedTweet id=1613953674610343936 type=replied_to],False,1323218828042604544,everyone,"@AmazonHelp @pandealka They are literally stealing from everyone, look at my situation, I sent back items on the 23rd of August 2022 and they refuse, REFUSE, to refund me. https://t.co/5VjDSNaWgf",0,0,0,0,1,,,
